user_id,recipe_name,user_gender,user_age,user_hobbies,user_health,user_history,meals,rating
238,canh sườn nấu chua,0,người già,bò|lợn|bánh mì,,[],976,3
238,đu đủ ướp lạnh,0,người già,bò|lợn|bánh mì,,[],902,2
238,lạc rang muối,0,người già,bò|lợn|bánh mì,,[],979,1
238,chè môn,0,người già,bò|lợn|bánh mì,,[],302,5
238,giá xào lòng mề gà,0,người già,bò|lợn|bánh mì,,[],137,5
238,bún giò heo nấu dọc mùng,0,người già,bò|lợn|bánh mì,,[],623,5
238,canh khoai môn nấu giò heo,0,người già,bò|lợn|bánh mì,,[],774,5
238,chả cá rán,0,người già,bò|lợn|bánh mì,,[],97,5
238,tôm chiên sả ớt,0,người già,bò|lợn|bánh mì,,[],59,5
239,chè hạt sen,1,trẻ em,súp|gà|lẩu,,[],437,2
239,mực xào cà ri,1,trẻ em,súp|gà|lẩu,,[],180,4
239,thịt chân giò luộc,1,trẻ em,súp|gà|lẩu,,[],51,3
239,ốc nấu chuối xanh,1,trẻ em,súp|gà|lẩu,,[],409,5
239,canh bò nấu cải cúc,1,trẻ em,súp|gà|lẩu,,[],598,5
239,"kem trái cây, nho khô",1,trẻ em,súp|gà|lẩu,,[],528,5
239,nước ép cà  rốt,1,trẻ em,súp|gà|lẩu,,[],0,0
239,chè sương sa hạt lựu,1,trẻ em,súp|gà|lẩu,,[],567,5
239,nấm bào ngư xào thịt heo,1,trẻ em,súp|gà|lẩu,,[],238,5
239,canh đậu phụ nấu tôm,1,trẻ em,súp|gà|lẩu,,[],440,5
239,xôi thịt quay,1,trẻ em,súp|gà|lẩu,,[],538,5
239,đậu cove xào tỏi,1,trẻ em,súp|gà|lẩu,,[],690,5
239,bánh bò hấp,1,trẻ em,súp|gà|lẩu,,[],497,4
239,gỏi gà rau đắng,1,trẻ em,súp|gà|lẩu,,[],722,4
239,khoai môn lệ phố,1,trẻ em,súp|gà|lẩu,,[],127,5
239,sườn xào chua ngọt,1,trẻ em,súp|gà|lẩu,,[],100,2
239,bún bò,1,trẻ em,súp|gà|lẩu,,[],532,3
239,thịt kho tiêu,1,trẻ em,súp|gà|lẩu,,[],674,3
239,cá nục hấp hành,1,trẻ em,súp|gà|lẩu,,[],358,5
239,cải xooang nấu bò,1,trẻ em,súp|gà|lẩu,,[],211,5
239,canh cá chua,1,trẻ em,súp|gà|lẩu,,[],29,5
239,bún gạo xào hải sản,1,trẻ em,súp|gà|lẩu,,[],272,4
239,đậu bắp luộc,1,trẻ em,súp|gà|lẩu,,[],536,5
239,mít ướp lạnh,1,trẻ em,súp|gà|lẩu,,[],848,2
239,chả cá sốt cà chua,1,trẻ em,súp|gà|lẩu,,[],73,4
239,canh bò nấu cải cúc,1,trẻ em,súp|gà|lẩu,,[],653,4
239,mì xào dòn,1,trẻ em,súp|gà|lẩu,,[],792,4
239,cà pháo,1,trẻ em,súp|gà|lẩu,,[],73,3
239,bún riêu,1,trẻ em,súp|gà|lẩu,,[],274,5
239,khoai tây nhồi thịt heo chiên,1,trẻ em,súp|gà|lẩu,,[],831,4
239,dưa hấu ướp lạnh,1,trẻ em,súp|gà|lẩu,,[],234,3
239,canh bầu nấu ngao,1,trẻ em,súp|gà|lẩu,,[],20,5
239,bánh canh cá,1,trẻ em,súp|gà|lẩu,,[],886,5
239,chè mủ trôm,1,trẻ em,súp|gà|lẩu,,[],817,3
239,canh cải rổ nấu tôm viên,1,trẻ em,súp|gà|lẩu,,[],267,5
239,lê ướp lạnh,1,trẻ em,súp|gà|lẩu,,[],236,2
239,đậu phụ chiên sả ớt,1,trẻ em,súp|gà|lẩu,,[],598,5
239,củ hũ dừa xào tôm,1,trẻ em,súp|gà|lẩu,,[],900,4
239,chè đậu xanh,1,trẻ em,súp|gà|lẩu,,[],228,4
239,thịt luộc,1,trẻ em,súp|gà|lẩu,,[],963,3
239,gà xốt chanh dây,1,trẻ em,súp|gà|lẩu,,[],643,5
239,cá trê kho me,1,trẻ em,súp|gà|lẩu,,[],888,5
239,nước ép cà chua,1,trẻ em,súp|gà|lẩu,,[],570,2
239,thạch kiwi,1,trẻ em,súp|gà|lẩu,,[],668,5
239,canh cải thảo giá đỗ,1,trẻ em,súp|gà|lẩu,,[],53,5
239,gỏi sứa,1,trẻ em,súp|gà|lẩu,,[],395,5
239,chuối cau,1,trẻ em,súp|gà|lẩu,,[],802,1
239,canh cải nấu tôm,1,trẻ em,súp|gà|lẩu,,[],100,4
239,mướp xào lòng gà,1,trẻ em,súp|gà|lẩu,,[],462,3
239,chè củ năng hạt  lựu,1,trẻ em,súp|gà|lẩu,,[],0,0
240,canh khổ qua tôm nõn,0,người già,bánh mì|xôi|lẩu,,[],896,4
240,nước ép bưởi,0,người già,bánh mì|xôi|lẩu,,[],181,4
240,rau càng cua trộn thịt bò,0,người già,bánh mì|xôi|lẩu,,[],910,3
240,canh hến nấu chua,0,người già,bánh mì|xôi|lẩu,,[],147,5
240,sườn xào chua ngọt,0,người già,bánh mì|xôi|lẩu,,[],55,3
240,dưa gang giằm,0,người già,bánh mì|xôi|lẩu,,[],742,3
240,sườn xào dứa,0,người già,bánh mì|xôi|lẩu,,[],20,5
240,nước ép thơm,0,người già,bánh mì|xôi|lẩu,,[],398,3
240,nước ép ổi,0,người già,bánh mì|xôi|lẩu,,[],185,5
240,gà rang gừng,0,người già,bánh mì|xôi|lẩu,,[],959,5
240,cải ngọt luộc,0,người già,bánh mì|xôi|lẩu,,[],839,4
240,rau muống xào tỏi,0,người già,bánh mì|xôi|lẩu,,[],54,2
240,khoai tây xào cà chua,0,người già,bánh mì|xôi|lẩu,,[],82,5
240,trái cây tươi,0,người già,bánh mì|xôi|lẩu,,[],452,5
240,sinh tố dưa hấu,0,người già,bánh mì|xôi|lẩu,,[],699,3
240,cải dún xào gan,0,người già,bánh mì|xôi|lẩu,,[],214,5
240,nước ép dưa hấu,0,người già,bánh mì|xôi|lẩu,,[],598,2
240,canh chua tép,0,người già,bánh mì|xôi|lẩu,,[],164,5
240,canh rong biển,0,người già,bánh mì|xôi|lẩu,,[],549,5
240,vịt khìa,0,người già,bánh mì|xôi|lẩu,,[],766,5
240,tép rang thịt ba chỉ,0,người già,bánh mì|xôi|lẩu,,[],918,3
240,cá basa kho xoài,0,người già,bánh mì|xôi|lẩu,,[],509,5
240,thịt ba chỉ kho keo,0,người già,bánh mì|xôi|lẩu,,[],667,5
240,tôm nõn xào rau củ,0,người già,bánh mì|xôi|lẩu,,[],291,5
240,chả cá sốt cà chua,0,người già,bánh mì|xôi|lẩu,,[],14,5
240,hủ tiếu xào hải sản,0,người già,bánh mì|xôi|lẩu,,[],331,5
240,canh cải xanh cá thác lác,0,người già,bánh mì|xôi|lẩu,,[],387,5
240,rau muống luộc,0,người già,bánh mì|xôi|lẩu,,[],8,5
240,táo xanh,0,người già,bánh mì|xôi|lẩu,,[],316,5
240,sinh tố bơ,0,người già,bánh mì|xôi|lẩu,,[],246,4
240,canh cải chua nấu sườn,0,người già,bánh mì|xôi|lẩu,,[],478,5
240,cá thu nhật chiên nước mắm,0,người già,bánh mì|xôi|lẩu,,[],287,5
240,váng đậu cuộn thịt,0,người già,bánh mì|xôi|lẩu,,[],966,5
240,cơm tấm,0,người già,bánh mì|xôi|lẩu,,[],820,4
240,trứng chiên,0,người già,bánh mì|xôi|lẩu,,[],6,5
240,ốc nhồi thịt,0,người già,bánh mì|xôi|lẩu,,[],380,5
240,cháo bồ câu,0,người già,bánh mì|xôi|lẩu,,[],837,5
240,yoghurt đá,0,người già,bánh mì|xôi|lẩu,,[],933,4
240,gà kho tàu,0,người già,bánh mì|xôi|lẩu,,[],478,5
240,cháo hến,0,người già,bánh mì|xôi|lẩu,,[],389,5
240,chè củ năng hạt lựu,0,người già,bánh mì|xôi|lẩu,,[],368,5
240,miến cua xào,0,người già,bánh mì|xôi|lẩu,,[],170,5
240,canh cua rau đay,0,người già,bánh mì|xôi|lẩu,,[],101,3
240,sữa chua,0,người già,bánh mì|xôi|lẩu,,[],609,1
240,cá kèo kho tiêu,0,người già,bánh mì|xôi|lẩu,,[],155,5
240,cà tím nướng,0,người già,bánh mì|xôi|lẩu,,[],172,5
240,canh giá hẹ,0,người già,bánh mì|xôi|lẩu,,[],892,5
240,nước ép thơm,0,người già,bánh mì|xôi|lẩu,,[],303,4
240,thịt lợn rang,0,người già,bánh mì|xôi|lẩu,,[],137,4
240,thịt chân giò luộc,0,người già,bánh mì|xôi|lẩu,,[],31,4
241,ếch rim sả ớt,1,trẻ em,rau|củ|lẩu,,[],581,3
241,cháo đậu đỏ,1,trẻ em,rau|củ|lẩu,,[],378,4
241,gà nướng mật ong,1,trẻ em,rau|củ|lẩu,,[],103,5
241,lạc rang,1,trẻ em,rau|củ|lẩu,,[],90,4
241,mì căn xào cải,1,trẻ em,rau|củ|lẩu,,[],429,5
241,gỏi sứa,1,trẻ em,rau|củ|lẩu,,[],395,5
241,cá thu chiên,1,trẻ em,rau|củ|lẩu,,[],969,5
241,nước mơ,1,trẻ em,rau|củ|lẩu,,[],434,5
241,thịt xào rau củ,1,trẻ em,rau|củ|lẩu,,[],661,5
241,đậu phụ luộc,1,trẻ em,rau|củ|lẩu,,[],45,3
241,ngan kho gừng,1,trẻ em,rau|củ|lẩu,,[],208,5
241,canh bò cải xanh,1,trẻ em,rau|củ|lẩu,,[],707,4
241,chè đậu ngự,1,trẻ em,rau|củ|lẩu,,[],579,2
241,cà ri mực,1,trẻ em,rau|củ|lẩu,,[],225,5
241,lẩu cá thu,1,trẻ em,rau|củ|lẩu,,[],877,5
241,canh ngao chua,1,trẻ em,rau|củ|lẩu,,[],47,3
241,đậu phụ rán,1,trẻ em,rau|củ|lẩu,,[],63,5
241,nộm hoa chuối,1,trẻ em,rau|củ|lẩu,,[],148,3
241,sandwich nướng phi lê cá hồi,1,trẻ em,rau|củ|lẩu,,[],577,5
241,thịt ba chỉ rang cháy cạnh,1,trẻ em,rau|củ|lẩu,,[],121,3
241,cá rô chiên giòn,1,trẻ em,rau|củ|lẩu,,[],99,5
241,bắp bò hấp hành,1,trẻ em,rau|củ|lẩu,,[],736,5
241,dưa leo xào mực,1,trẻ em,rau|củ|lẩu,,[],488,4
241,bánh flan,1,trẻ em,rau|củ|lẩu,,[],526,3
241,canh chua nghêu,1,trẻ em,rau|củ|lẩu,,[],573,5
241,rau thơm ăn kèm,1,trẻ em,rau|củ|lẩu,,[],18,5
241,cá trứng rim tiêu,1,trẻ em,rau|củ|lẩu,,[],959,5
241,cải thìa  xào dầu hào,1,trẻ em,rau|củ|lẩu,,[],0,0
241,gỏi sứa,1,trẻ em,rau|củ|lẩu,,[],395,5
241,cá trê hấp gừng,1,trẻ em,rau|củ|lẩu,,[],432,5
241,chè đậu ngự,1,trẻ em,rau|củ|lẩu,,[],499,3
241,trứng đúc thịt,1,trẻ em,rau|củ|lẩu,,[],148,4
241,kem sầu riêng,1,trẻ em,rau|củ|lẩu,,[],521,4
241,canh khoai môn hầm giò,1,trẻ em,rau|củ|lẩu,,[],296,5
241,trà gừng,1,trẻ em,rau|củ|lẩu,,[],558,1
241,bò xào đậu,1,trẻ em,rau|củ|lẩu,,[],39,5
241,hoa bí xào tỏi,1,trẻ em,rau|củ|lẩu,,[],384,3
241,nước xí muội,1,trẻ em,rau|củ|lẩu,,[],425,5
241,canh bí đỏ,1,trẻ em,rau|củ|lẩu,,[],98,5
241,gỏi măng tươi,1,trẻ em,rau|củ|lẩu,,[],470,5
241,bánh mì bò kho,1,trẻ em,rau|củ|lẩu,,[],362,5
241,sinh tố đu đủ,1,trẻ em,rau|củ|lẩu,,[],383,5
241,cải thìa xào tỏi,1,trẻ em,rau|củ|lẩu,,[],168,5
241,cà pháo,1,trẻ em,rau|củ|lẩu,,[],73,4
241,bánh khoai mì,1,trẻ em,rau|củ|lẩu,,[],858,2
241,cà phê sữa,1,trẻ em,rau|củ|lẩu,,[],435,3
241,canh rau muống nấu me,1,trẻ em,rau|củ|lẩu,,[],916,5
241,sinh tố đu đủ,1,trẻ em,rau|củ|lẩu,,[],361,1
241,bánh hạnh nhân,1,trẻ em,rau|củ|lẩu,,[],899,5
241,canh khổ qua dồn thịt,1,trẻ em,rau|củ|lẩu,,[],491,5
242,bánh hạnh nhân,1,người già,phở|phở|mì,,[],899,5
242,bánh xếp quai vạc,1,người già,phở|phở|mì,,[],460,5
242,rau muống xào tỏi,1,người già,phở|phở|mì,,[],54,2
242,thịt kho dừa,1,người già,phở|phở|mì,,[],143,5
242,sơ ri ướp lạnh,1,người già,phở|phở|mì,,[],610,1
242,nước cam,1,người già,phở|phở|mì,,[],179,5
242,nước mắm dầm trứng,1,người già,phở|phở|mì,,[],38,5
242,bánh mì cá hộp,1,người già,phở|phở|mì,,[],870,2
242,sườn  xào chua ngọt,1,người già,phở|phở|mì,,[],0,0
242,gỏi gà bắp cải,1,người già,phở|phở|mì,,[],819,4
242,salad cà sốt trứng chiên chua cay,1,người già,phở|phở|mì,,[],702,5
242,nước cam,1,người già,phở|phở|mì,,[],370,1
242,dưa muối,1,người già,phở|phở|mì,,[],92,5
242,sữa  tươi,1,người già,phở|phở|mì,,[],0,0
242,sữa chua,1,người già,phở|phở|mì,,[],757,3
242,cháo thịt  thỏ,1,người già,phở|phở|mì,,[],0,0
242,ngồng cải luộc,1,người già,phở|phở|mì,,[],153,5
242,bạc  xỉu,1,người già,phở|phở|mì,,[],0,0
242,bê xào lá nghệ,1,người già,phở|phở|mì,,[],234,5
242,lê ướp lạnh,1,người già,phở|phở|mì,,[],311,2
242,cá chình nấu ớt xiêm,1,người già,phở|phở|mì,,[],519,5
242,lẩu hải sản,1,người già,phở|phở|mì,,[],580,5
242,khoai tây nhồi thịt heo chiên,1,người già,phở|phở|mì,,[],831,4
242,nước ép lê,1,người già,phở|phở|mì,,[],396,5
242,bí đao xào tôm thịt,1,người già,phở|phở|mì,,[],276,5
242,gà xào sả ớt,1,người già,phở|phở|mì,,[],5,5
242,sườn sốt cam,1,người già,phở|phở|mì,,[],61,5
242,đậu tẩm hành,1,người già,phở|phở|mì,,[],97,5
242,đậu phụ chiên sả,1,người già,phở|phở|mì,,[],480,5
242,sữa chua,1,người già,phở|phở|mì,,[],757,3
242,canh rau má nấu thịt,1,người già,phở|phở|mì,,[],529,5
242,súp trái cây nấu gà,1,người già,phở|phở|mì,,[],671,4
242,gỏi hoa chuối bò khô,1,người già,phở|phở|mì,,[],380,5
242,hoa bí xào tỏi,1,người già,phở|phở|mì,,[],384,5
242,canh cá thu nấu ngót,1,người già,phở|phở|mì,,[],825,4
242,mực khìa trái dừa,1,người già,phở|phở|mì,,[],387,5
242,canh bí nấu nước dùng gà,1,người già,phở|phở|mì,,[],985,4
242,nước sơ ri ép,1,người già,phở|phở|mì,,[],657,5
242,dưa giá,1,người già,phở|phở|mì,,[],796,3
242,nước ép cam,1,người già,phở|phở|mì,,[],493,5
242,cá chẻm hấp cải bẹ xanh,1,người già,phở|phở|mì,,[],188,5
242,bánh mì ốp la,1,người già,phở|phở|mì,,[],639,3
242,sườn xào chua ngọt,1,người già,phở|phở|mì,,[],35,4
242,khoai tây nhồi thịt heo chiên,1,người già,phở|phở|mì,,[],831,4
242,lẩu thái,1,người già,phở|phở|mì,,[],323,5
242,sườn đà điểu nướng mật ong,1,người già,phở|phở|mì,,[],761,5
242,thịt lợn rang sả ớt,1,người già,phở|phở|mì,,[],50,5
242,canh ngao chua,1,người già,phở|phở|mì,,[],140,1
242,sinh tố cà chua,1,người già,phở|phở|mì,,[],168,3
242,đậu phụ chiên sả ớt,1,người già,phở|phở|mì,,[],653,4
243,súp rong biển hải sản,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],655,4
243,bí ngòi hấp xốt dâu,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],684,4
243,cà xào thịt bằm,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],541,5
243,chả lá lốt,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],93,3
243,tép rang,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],273,5
243,bò xào cần tỏi,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],45,5
243,canh khoai tây nấu sườn,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],135,4
243,nước ép cà rốt,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],386,3
243,khoai tây nhồi thịt heo chiên,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],276,5
243,mướp đắng nhồi thịt,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],86,5
243,cá cơm chiên giòn,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],472,5
243,cải ngọt xào tỏi,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],874,5
243,sinh tố cà  chua,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],0,0
243,dưa hấu,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],307,4
243,bánh ướt chả lụa,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],558,5
243,trà lipton nóng,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],851,3
243,khổ qua nhồi thịt,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],946,3
243,ba rọi chiên nước mắm,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],802,3
243,cá điêu hồng kho thơm,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],931,4
243,măng xào tôm,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],479,2
243,sanwich kẹp jambon xông khói,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],215,5
243,sinh tố mãng cầu,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],775,4
243,nộm rau muống,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],115,5
243,sườn nướng nước cốt dừa,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],535,5
243,trứng tráng,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],91,5
243,đậu tẩm hành,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],97,5
243,muối sả mắm ruốc kho,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],424,4
243,cải thìa xào tỏi,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],608,2
243,canh bí đao nấu thịt viên,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],726,3
243,canh cua rau nhút,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],432,5
243,bắp cải trắng luộc,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],582,5
243,cơm chiên bí đỏ,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],260,5
243,rau lang xào,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],967,5
243,xà lách trộn dầu giấm,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],270,4
243,chè hạt  sen nhãn nhục,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],0,0
243,hoa mướp xào tỏi,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],267,5
243,lươn cuốn lá cách chiên,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],625,5
243,nước ép táo,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],209,2
243,canh nấm tràm thịt băm,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],736,5
243,gỏi ngó sen chay,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],392,5
243,"nước ép táo, nam việt quất",0,người lớn,quả|cá|quả,phụ nữ mang thai,[],170,5
243,mực xào cà ri,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],180,5
243,cá trắm hấp cải xanh,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],801,4
243,tép rang thịt ba chỉ,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],365,5
243,chè bưởi,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],470,5
243,canh cải chua nấu sườn,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],478,5
243,đậu  bắp xào nấm rơm,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],0,0
243,canh khổ qua dồn thịt,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],465,5
243,gan luộc,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],106,5
243,đậu sốt tứ xuyên,0,người lớn,quả|cá|quả,phụ nữ mang thai,[],159,5
244,bí đao cuộn thịt,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],57,5
244,nước  ép ổi,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],0,0
244,tôm chiên tỏi ớt,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],49,5
244,tôm kho rim,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],666,3
244,cà phê sữa,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],578,2
244,chân giò hầm hạt sen,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],0,0
244,miến gà,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],207,5
244,cháo thịt bò tần ô,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],435,5
244,dưa hấu ướp lạnh,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],645,2
244,bánh bao,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],174,5
244,bông  cải xào tôm,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],0,0
244,chè đậu xanh  bột báng,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],0,0
244,lẩu mắm,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],913,4
244,chè bắp,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],920,2
244,chè mủ trôm,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],790,4
244,thịt cua xào chua ngọt,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],583,5
244,canh rau đay mướp,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],51,5
244,thịt bò kho,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],552,5
244,thịt xiên nướng,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],1,5
244,tép rang,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],835,4
244,bánh mì cá hộp,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],870,2
244,rau câu trái cây,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],589,4
244,canh bầu nấu tôm,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],81,4
244,thịt chân giò luộc,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],27,5
244,mận ướp lạnh,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],607,4
244,mướp đắng nhồi thịt,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],87,4
244,thịt gà rang gừng,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],141,3
244,bánh bao,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],486,3
244,canh đậu thịt viên,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],979,5
244,chè đậu đen,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],172,5
244,cải dún xào gan,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],214,5
244,thịt kho tàu trứng cút,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],76,5
244,bí đỏ nấu sườn heo,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],253,5
244,sườn kho chua ngọt,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],259,4
244,bánh cuốn,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],759,4
244,súp cua,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],325,5
244,trái cây thập cẩm,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],947,4
244,cá trứng rim tiêu,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],984,4
244,nấm mỡ xốt thịt ham,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],836,5
244,bông hành xào tôm thẻ,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],876,4
244,nho đen ướp lạnh,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],613,5
244,lẩu vịt,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],695,4
244,nước  sấu ngâm,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],0,0
244,cải thìa xào nấm,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],930,3
244,rau muống luộc,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],23,4
244,salad xoài thịt gà,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],694,5
244,canh dưa thịt bò,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],59,4
244,ốc nấu chuối xanh,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],409,5
244,cải rổ xào tỏi,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],892,5
244,chè thưng khoai môn,0,người lớn,bò|bánh mì|cá,phụ nữ mang thai,[],537,5
245,ếch chiên giòn,1,người già,lợn|củ|xôi,,[],589,5
245,chè bánh lọt đậu xanh,1,người già,lợn|củ|xôi,,[],557,5
245,cá chẻm hấp gừng,1,người già,lợn|củ|xôi,,[],553,5
245,cá thu chiên xốt cà,1,người già,lợn|củ|xôi,,[],610,4
245,canh đậu,1,người già,lợn|củ|xôi,,[],958,5
245,mướp xào lòng gà,1,người già,lợn|củ|xôi,,[],571,5
245,bò xào bông cải,1,người già,lợn|củ|xôi,,[],318,3
245,bánh flan,1,người già,lợn|củ|xôi,,[],348,2
245,rau muống xào,1,người già,lợn|củ|xôi,,[],306,2
245,giò me,1,người già,lợn|củ|xôi,,[],982,3
245,đậu bắp luộc,1,người già,lợn|củ|xôi,,[],152,4
245,nước ép bưởi,1,người già,lợn|củ|xôi,,[],181,3
245,cá hồi chiên xốt gấc,1,người già,lợn|củ|xôi,,[],607,5
245,đỗ luộc,1,người già,lợn|củ|xôi,,[],77,3
245,canh cua rau đay,1,người già,lợn|củ|xôi,,[],90,5
245,cà tím nướng mỡ hành,1,người già,lợn|củ|xôi,,[],278,5
245,canh củ năng nấu sườn,1,người già,lợn|củ|xôi,,[],383,5
245,xà lách cà chua,1,người già,lợn|củ|xôi,,[],811,4
245,sinh tố dâu,1,người già,lợn|củ|xôi,,[],346,2
245,canh cải xanh cuộn thịt,1,người già,lợn|củ|xôi,,[],508,5
245,cá trê chiên giòn chấm mắm gừng,1,người già,lợn|củ|xôi,,[],302,5
245,đậu nhồi thịt sốt cà chua,1,người già,lợn|củ|xôi,,[],121,5
245,rau  cải xanh nấu ruốc,1,người già,lợn|củ|xôi,,[],0,0
245,mực chiên mắm,1,người già,lợn|củ|xôi,,[],972,5
245,rau muống xào tỏi,1,người già,lợn|củ|xôi,,[],48,1
245,mực trứng kho tộ,1,người già,lợn|củ|xôi,,[],786,4
245,chè nhãn nhục,1,người già,lợn|củ|xôi,,[],661,5
245,chè sương sáo,1,người già,lợn|củ|xôi,,[],696,4
245,tôm rang thịt,1,người già,lợn|củ|xôi,,[],90,5
245,đậu sốt tứ xuyên,1,người già,lợn|củ|xôi,,[],159,5
245,canh ngao chua,1,người già,lợn|củ|xôi,,[],46,5
245,bò  nướng tiêu,1,người già,lợn|củ|xôi,,[],0,0
245,pizza hải sản,1,người già,lợn|củ|xôi,,[],735,5
245,bông bí xào tỏi,1,người già,lợn|củ|xôi,,[],561,3
245,ốc nấu chuối xanh,1,người già,lợn|củ|xôi,,[],409,5
245,trứng  đút hẹ,1,người già,lợn|củ|xôi,,[],0,0
245,canh ngao nấm kim châm,1,người già,lợn|củ|xôi,,[],103,5
