user_id,recipe_name,user_gender,user_age,user_hobbies,user_health,top1_meals,top2_meals,top3_meals,top4_meals,top5_meals
179,cá chẻm chiên xù xốt caramel,0,người già,xôi|gà|cá,,580,,,,
180,cá điêu hồng hấp tàu xì,0,người lớn,bánh mì|phở|bò,,706,,,,
180,cá hồi chưng tương,0,người lớn,bánh mì|phở|bò,,679,,,,
181,táo xanh ép,1,người già,bún|súp|lẩu,,638,,,,
181,táo xanh ép,1,người già,bún|súp|lẩu,,638,,,,
182,sinh tố khoai mỡ và khoai môn,0,người già,tôm|phở|gà,,201,,,,
182,canh chua tép,0,người già,tôm|phở|gà,,190,,,,
183,đậu đũa xào lòng,1,trẻ em,gà|súp|phở,,27,,,,
183,canh súp khoai tây cà rốt,1,trẻ em,gà|súp|phở,,176,575,,,
184,cần nước xào tỏi,1,người già,bún|bánh mì|quả,,452,,,,
184,gỏi bưởi,1,người già,bún|bánh mì|quả,,554,,,,
185,cocacola,1,người già,bò|cháo|gà,,864,,,,
185,"rau đay, mồng tơi nấu cua",1,người già,bò|cháo|gà,,,,,,
186,phở nghêu,0,người lớn,bánh mì|củ|súp,,367,831,,,
186,nghêu nướng mỡ chài,0,người lớn,bánh mì|củ|súp,,602,644,,,
187,canh cá nấu chua,1,người lớn,mì|vịt|quả,phụ nữ mang thai,22,27,79,,
187,trứng cút sốt chua ngọt,1,người lớn,mì|vịt|quả,phụ nữ mang thai,979,,,,
188,bông cải luộc,0,trẻ em,bánh mì|rau|rau,,499,536,835,893,
188,canh rua dền tím nấu tôm,0,trẻ em,bánh mì|rau|rau,,706,,,,
189,canh mướp thịt băm,0,người già,cháo|gà|quả,,963,,,,
189,canh cải thảo nấu thịt,0,người già,cháo|gà|quả,,151,274,,,
190,canh nấm rơm đậu hũ non,1,người già,bò|bánh mì|cá,,,,,,
190,cá ba sa chiên,1,người già,bò|bánh mì|cá,,123,151,,,
191,canh bò cải xoong,1,trẻ em,cá|bún|rau,,620,662,,,
191,chạo cá nướng sả,1,trẻ em,cá|bún|rau,,553,,,,
192,canh hến nấu khế,1,trẻ em,cháo|mì|củ,,173,,,,
192,sườn non kho cải chua,1,trẻ em,cháo|mì|củ,,265,,,,
193,kiwi tươi,0,người già,mì|lợn|củ,,923,,,,
193,canh rau má tôm khô,0,người già,mì|lợn|củ,,395,,,,
194,cá thu rim mắm tỏi,0,người già,lợn|cá|xôi,,970,,,,
194,táo,0,người già,lợn|cá|xôi,,181,185,210,222,242
195,bánh cuốn nóng,0,trẻ em,lợn|bánh mì|xôi,,552,621,840,,
195,lươn kho măng,0,trẻ em,lợn|bánh mì|xôi,,673,,,,
196,hoa bí xào tỏi,1,người già,vịt|súp|bánh mì,,63,116,425,,
196,bánh mì jambon,1,người già,vịt|súp|bánh mì,,873,,,,
197,cá hồi kho tiêu,1,người già,củ|lẩu|xôi,,35,,,,
197,bánh flan,1,người già,củ|lẩu|xôi,,175,263,301,392,428
198,trứng chiên,0,người lớn,cá|lẩu|lẩu,,3,32,59,146,196
198,gỏi rau nhút,0,người lớn,cá|lẩu|lẩu,,650,,,,
199,xu hào ngâm chua ngọt,0,trẻ em,rau|bún|súp,,982,,,,
199,mực xào dưa cải,0,trẻ em,rau|bún|súp,,643,,,,
200,bắp cải luộc,1,người già,lợn|quả|củ,,37,45,68,126,133
200,chả cốm,1,người già,lợn|quả|củ,,112,,,,
201,canh dưa chua,1,người lớn,lợn|cá|bò,phụ nữ mang thai,54,,,,
201,nộm chuối chay,1,người lớn,lợn|cá|bò,phụ nữ mang thai,731,,,,
202,táo ép,0,người già,vịt|quả|vịt,,666,,,,
202,vịt xào gừng,0,người già,vịt|quả|vịt,,184,,,,
203,cải xoong xào bò,1,người lớn,bún|gà|bánh mì,phụ nữ mang thai,857,,,,
203,ốc dừa xào bơ,1,người lớn,bún|gà|bánh mì,phụ nữ mang thai,865,,,,
204,bún bánh tráng rau sống,1,trẻ em,lợn|gà|gà,,871,,,,
204,lẩu cua đồng,1,trẻ em,lợn|gà|gà,,319,556,,,
205,thịt kho củ cải,1,trẻ em,cá|rau|lẩu,,167,244,293,790,937
205,canh chua,1,trẻ em,cá|rau|lẩu,,3,8,11,28,127
206,gỏi măng,0,người lớn,cá|tôm|quả,,478,562,623,772,
206,sườn nướng nước cốt dừa,0,người lớn,cá|tôm|quả,,550,,,,
207,rau luộc,1,trẻ em,vịt|quả|vịt,,676,,,,
207,"lẩu sụn cá hồi, ăn kèm bún, nấm, rau các loại",1,trẻ em,vịt|quả|vịt,,914,,,,
208,măng xào tôm,0,người già,củ|xôi|xôi,,440,482,641,755,
208,"lẩu cá kèo, bún",0,người già,củ|xôi|xôi,,326,,,,
209,canh chua tôm,1,người già,cá|tôm|gà,,11,163,415,601,643
209,"chả cá lã vọng,  ăn kèm bún, thì là, hành tước sợi",1,người già,cá|tôm|gà,,,,,,
210,đậu cove xào lòng,0,người lớn,bò|phở|rau,,19,,,,
210,canh hến nấu khế,0,người lớn,bò|phở|rau,,173,,,,
211,đùi gà nướng mẻ,1,người lớn,cháo|cháo|vịt,phụ nữ mang thai,858,,,,
211,thịt gà viên nướng mèđen,1,người lớn,cháo|cháo|vịt,phụ nữ mang thai,,,,,
212,cháo gà,0,người già,tôm|củ|gà,,609,651,735,765,855
212,canh khoai môn nấu tôm,0,người già,tôm|củ|gà,,197,905,,,
213,canh chua hải sản,0,người già,xôi|quả|xôi,,632,848,,,
213,gỏimắm,0,người già,xôi|quả|xôi,,,,,,
214,hủ tiếu nang vang,1,người già,lẩu|bánh mì|lẩu,,849,,,,
214,ốc nhồi thịt,1,người già,lẩu|bánh mì|lẩu,,403,949,,,
215,bánh su jambon,0,người lớn,gà|cá|cá,,874,,,,
215,cá hồi chưng tương,0,người lớn,gà|cá|cá,,679,,,,
216,lòng lợn luộc,1,người lớn,súp|quả|bún,phụ nữ mang thai,17,,,,
216,bông cải xanh xốt tóc tiên,1,người lớn,súp|quả|bún,phụ nữ mang thai,418,,,,
217,canh mít non lá lốt,1,trẻ em,tôm|bánh mì|xôi,,397,,,,
217,đậu cove xào lòng,1,trẻ em,tôm|bánh mì|xôi,,19,,,,
218,bắp cải luộc nước mắm trứng,0,trẻ em,gà|lợn|bánh mì,,126,,,,
218,váng đậu cuộn thịt,0,trẻ em,gà|lợn|bánh mì,,971,972,,,
219,thác lác nấu riêu,0,trẻ em,súp|tôm|mì,,383,929,,,
219,súp đậu đỏ nấu đậu phụ,0,trẻ em,súp|tôm|mì,,454,,,,
220,ngót nấu cá khoai,0,người lớn,bánh mì|quả|bánh mì,,217,,,,
220,chuối cau,0,người lớn,bánh mì|quả|bánh mì,,186,232,329,737,763
221,táo xanh,1,người già,cá|xôi|củ,,181,310,638,845,865
221,mực xào dưa cải,1,người già,cá|xôi|củ,,643,,,,
222,phi lê cá điêu hồng xào đậu rồng,0,người lớn,súp|bún|bò,,469,,,,
222,cừu việt nam nướng khoai lang chiên,0,người lớn,súp|bún|bò,,466,,,,
223,"chè hạt sen , táo tàu",0,trẻ em,lợn|xôi|bún,,448,,,,
223,cá kho tộ,0,trẻ em,lợn|xôi|bún,,18,130,,,
224,cá hồi chưng tương,0,người già,súp|bò|bò,,679,,,,
224,canh rau ngót nấu thịt băm,0,người già,súp|bò|bò,,137,,,,
225,bánh xu trà xanh,0,trẻ em,bò|bò|rau,,757,,,,
225,canh đuôi heo hầm atiso,0,trẻ em,bò|bò|rau,,538,,,,
226,giá xào lòng mề gà,1,người lớn,bún|lợn|củ,phụ nữ mang thai,118,,,,
226,"xu hào xào,",1,người lớn,bún|lợn|củ,phụ nữ mang thai,979,,,,
227,rau cải xoong trộn bò,1,người lớn,lẩu|bánh mì|tôm,phụ nữ mang thai,602,644,,,
227,gà hấp hành,1,người lớn,lẩu|bánh mì|tôm,phụ nữ mang thai,560,,,,
228,tôm xốt me,1,trẻ em,gà|vịt|củ,,406,952,,,
228,rau má nước dừa,1,trẻ em,gà|vịt|củ,,678,,,,
229,canh rau đay nấu cua,1,người già,rau|vịt|quả,,835,,,,
229,sinh tố xoài,1,người già,rau|vịt|quả,,225,382,489,813,899
230,canh rong biển,0,người già,phở|phở|súp,,542,863,,,
230,cà rigà,0,người già,phở|phở|súp,,,,,,
231,canh mướp,0,trẻ em,gà|quả|xôi,,13,20,27,70,88
231,súp măng sò điệp,0,trẻ em,gà|quả|xôi,,284,,,,
232,cà ri bắp bò sanwich,1,người già,quả|cháo|gà,,,,,,
232,cá kho tộ,1,người già,quả|cháo|gà,,18,130,,,
233,chè thái,1,người già,cháo|phở|quả,,268,,,,
233,cá thu nhật chiên nước mắm,1,người già,cháo|phở|quả,,278,,,,
234,đậu hủ chiên sả,0,người già,rau|rau|xôi,,238,826,,,
234,cá lanh kho khô,0,người già,rau|rau|xôi,,974,,,,
235,cải ngồng xào nấm,1,trẻ em,gà|củ|xôi,,752,,,,
235,mực trứng hấp,1,trẻ em,gà|củ|xôi,,63,91,,,
236,tôm rim,1,người lớn,cháo|cá|rau,phụ nữ mang thai,169,295,590,707,716
236,thịt xông khói,1,người lớn,cháo|cá|rau,phụ nữ mang thai,68,176,302,428,575
237,cá thu chiên xốt me,0,trẻ em,mì|cháo|quả,,641,,,,
237,bánh mì nướng phô mai,0,trẻ em,mì|cháo|quả,,420,,,,
238,canh cải rổ nấu tôm viên,0,trẻ em,gà|quả|bò,,269,,,,
238,canh cải ngọt nấu thịt,0,trẻ em,gà|quả|bò,,72,185,,,
239,vịt kho chao,0,người lớn,vịt|bánh mì|súp,,839,,,,
239,tôm ghim tỏi và laghim,0,người lớn,vịt|bánh mì|súp,,823,,,,
240,nước cam,1,người lớn,mì|gà|bò,phụ nữ mang thai,179,187,198,264,305
240,canh trứng bí ngòi,1,người lớn,mì|gà|bò,phụ nữ mang thai,667,,,,
241,sườn nướng ruốc huế,1,trẻ em,quả|bò|bún,,554,,,,
241,hoa mướp xào tỏi,1,trẻ em,quả|bò|bún,,269,,,,
242,trứng đúc thịt,1,người lớn,cháo|phở|cá,phụ nữ mang thai,102,143,155,,
242,chè trái cây,1,người lớn,cháo|phở|cá,phụ nữ mang thai,494,,,,
243,bánh bèo chén,0,người lớn,súp|tôm|lẩu,,472,,,,
243,sườn heo nướng,0,người lớn,súp|tôm|lẩu,,445,478,,,
244,tôm chiên xả,0,người lớn,bún|lợn|vịt,,64,,,,
244,cá hồi chiên xốt gấc,0,người lớn,bún|lợn|vịt,,589,,,,
245,trà xanh,1,người già,rau|xôi|củ,,468,540,584,710,757
245,canh măng chua,1,người già,rau|xôi|củ,,52,668,,,
246,ruốc cá,1,trẻ em,mì|tôm|mì,,965,,,,
246,ngao hấp sả,1,trẻ em,mì|tôm|mì,,43,,,,
247,thịt kho nước dừa,0,trẻ em,cá|súp|quả,,695,,,,
247,rau càng cua trộn thịt bò,0,trẻ em,cá|súp|quả,,710,730,872,,
248,cá cơm chiên ròn,0,người lớn,súp|rau|vịt,,88,,,,
248,canh khoai môn nấu giò heo,0,người lớn,súp|rau|vịt,,754,,,,
249,lòng xào dưa chua,1,người già,xôi|lợn|bò,,77,,,,
249,cá kèo kho rau răm,1,người già,xôi|lợn|bò,,548,851,880,,
250,trà bí đao,1,người lớn,cá|bún|quả,bệnh tiểu đường,505,,,,
250,chè hạt sen táo tàu,1,người lớn,cá|bún|quả,bệnh tiểu đường,527,562,868,884,
251,bánh mì trứng ốp la xúc xích,0,người già,cá|phở|mì,bệnh tiểu đường,414,,,,
251,chè thái,0,người già,cá|phở|mì,bệnh tiểu đường,268,,,,
252,kim chi dưa leo,1,người lớn,bò|tôm|vịt,bệnh huyết áp cao,458,,,,
252,bắp bò hầm đậu trắng ăn kèm bánh mì,1,người lớn,bò|tôm|vịt,bệnh huyết áp cao,199,,,,
253,rau đay nấu cua,0,người già,củ|gà|súp,bệnh dạ dày,238,520,826,835,
253,đà điểu bít tết bánh mì,0,người già,củ|gà|súp,bệnh dạ dày,783,,,,
254,canh cải rổ nấu tôm viên,0,người lớn,mì|lẩu|súp,bệnh huyết áp cao,269,,,,
254,cơm chiên bí đỏ,0,người lớn,mì|lẩu|súp,bệnh huyết áp cao,231,819,,,
255,chè đậu ngự,0,người già,lợn|bò|gà,bệnh tiểu đường,319,443,472,592,718
255,cháo nghêu,0,người già,lợn|bò|gà,bệnh tiểu đường,624,,,,
256,thịt lợn rang cháy cạnh,1,người lớn,súp|cháo|xôi,bệnh tiểu đường,145,156,,,
256,thạch trà đường,1,người lớn,súp|cháo|xôi,bệnh tiểu đường,664,,,,
257,cá bống chiên giòn,0,trẻ em,tôm|rau|lợn,,102,,,,
257,lẩu nấm thịt bò,0,trẻ em,tôm|rau|lợn,,682,,,,
258,đậu tẩm hành,0,người già,gà|quả|cháo,bệnh tiểu đường,89,108,115,136,
258,rau lang luộc chấm tương,0,người già,gà|quả|cháo,bệnh tiểu đường,154,,,,
259,bánh khoai mì,1,trẻ em,phở|phở|quả,,254,425,800,898,
259,cơm chiên cua,1,trẻ em,phở|phở|quả,,471,,,,
260,rau sống ăn kèm,0,người già,cháo|bò|bò,bệnh dạ dày,29,,,,
260,thịt kho dừa,0,người già,cháo|bò|bò,bệnh dạ dày,132,,,,
261,cải chip luộc,0,người lớn,quả|quả|bánh mì,bệnh tiểu đường,152,,,,
261,bò xào bông hẹ,0,người lớn,quả|quả|bánh mì,bệnh tiểu đường,328,,,,
262,cháo hoa cúc,1,trẻ em,xôi|quả|mì,,498,,,,
262,thịt viên nấm sốt cà chua,1,trẻ em,xôi|quả|mì,,966,979,,,
263,thịt lợn rán,0,người lớn,mì|cháo|lẩu,bệnh tim mạch,140,,,,
263,canh mướp đắng nhồi thịt,0,người lớn,mì|cháo|lẩu,bệnh tim mạch,13,88,,,
264,giá xào huyết,0,trẻ em,súp|vịt|gà,,559,,,,
264,sườn chua ngọt,0,trẻ em,súp|vịt|gà,,344,,,,
265,sữa đậu nành nóng,1,trẻ em,mì|phở|lợn,,711,,,,
265,hủ tiếu xào hải sản,1,trẻ em,mì|phở|lợn,,324,,,,
266,cá kho tộ,1,trẻ em,xôi|vịt|xôi,,18,130,,,
266,ngao xào me,1,trẻ em,xôi|vịt|xôi,,144,,,,
267,cải thìa xào nấm,0,người lớn,cá|tôm|gà,bệnh huyết áp cao,308,931,,,
267,trà lài,0,người lớn,cá|tôm|gà,bệnh huyết áp cao,356,,,,
268,chè sương sa hạt lựu,1,người lớn,xôi|cá|xôi,bệnh huyết áp cao,538,,,,
268,bún riêu,1,người lớn,xôi|cá|xôi,bệnh huyết áp cao,267,837,,,
269,tép rang thịt ba chỉ,0,người lớn,tôm|vịt|lợn,bệnh huyết áp cao,379,905,925,,
269,canh khổ qua tôm nõn,0,người lớn,tôm|vịt|lợn,bệnh huyết áp cao,524,881,,,
270,cá hú kho tộ,0,trẻ em,phở|súp|súp,,503,,,,
270,cháo đậu đỏ,0,trẻ em,phở|súp|súp,,285,381,927,,
271,chè trái vải sương sa,0,trẻ em,lợn|tôm|phở,,544,,,,
271,salad rau củ với trứng đà điểu luộc,0,trẻ em,lợn|tôm|phở,,428,,,,
272,mì căn xào cải,0,người lớn,củ|lẩu|tôm,bệnh huyết áp cao,368,,,,
272,đùi gà chiên muối sả,0,người lớn,củ|lẩu|tôm,bệnh huyết áp cao,418,,,,
273,thiên  lý nấu bò,0,người già,xôi|vịt|cá,bệnh huyết áp cao,,,,,
273,bột chiên,0,người già,xôi|vịt|cá,bệnh huyết áp cao,35,107,297,542,960
274,canh khoai sọ hầm xương,1,trẻ em,lợn|củ|bò,,42,64,118,,
274,cải chua trộn mắm gừng,1,trẻ em,lợn|củ|bò,,844,,,,
275,canh gà lá giang,1,người lớn,cháo|xôi|súp,bệnh tim mạch,476,530,715,778,887
275,canh sườn nấu đậu ngự,1,người lớn,cháo|xôi|súp,bệnh tim mạch,635,,,,
276,bò xào đậu,0,trẻ em,vịt|súp|tôm,,43,,,,
276,canh khổ qua cá rô đồng,0,trẻ em,vịt|súp|tôm,,550,,,,
277,cháo cá kim châm,1,người lớn,quả|lợn|bún,bệnh tim mạch,780,,,,
277,"thịt bò xào ớt chuông, cần tỏi",1,người lớn,quả|lợn|bún,bệnh tim mạch,963,,,,
278,canh nấm tràm thịt băm,0,trẻ em,mì|củ|bò,,733,,,,
278,xà lách cà chua,0,trẻ em,mì|củ|bò,,254,800,,,
279,nước sấu ngâm,1,người già,xôi|mì|bánh mì,bệnh dạ dày,,,,,
279,nước cam,1,người già,xôi|mì|bánh mì,bệnh dạ dày,179,187,198,264,305
280,canh bắp cải cuộn thịt,1,người già,quả|lẩu|gà,bệnh tiểu đường,788,,,,
280,cá điêu hồng kho thơm,1,người già,quả|lẩu|gà,bệnh tiểu đường,401,947,,,
281,gỏi ngó sen,0,trẻ em,bò|bò|cháo,,398,698,,,
281,mực xào sa tế,0,trẻ em,bò|bò|cháo,,335,,,,
282,canh nấm rơm nấu mướp,1,người già,quả|bún|bò,bệnh tiểu đường,737,,,,
282,hoa quả tráng miệng,1,người già,quả|bún|bò,bệnh tiểu đường,24,26,,,
283,nước ép củ dền,0,người già,tôm|súp|tôm,bệnh tiểu đường,173,299,393,,
283,ngồng cải chấm nước mắm trứng,0,người già,tôm|súp|tôm,bệnh tiểu đường,181,,,,
284,canh khoai mỡ nấu tôm khô,0,người lớn,bò|rau|gà,bệnh dạ dày,898,,,,
284,cháo cá lóc,0,người lớn,bò|rau|gà,bệnh dạ dày,402,474,705,948,
285,cá lóc nướng trui,0,người già,súp|lẩu|xôi,bệnh huyết áp cao,196,,,,
285,đuôi heo hầm đậu phộng,0,người già,súp|lẩu|xôi,bệnh huyết áp cao,458,,,,
286,canh trứng bí ngòi,0,người già,gà|bò|bánh mì,bệnh tim mạch,667,,,,
286,rau câu dừa,0,người già,gà|bò|bánh mì,bệnh tim mạch,334,370,523,880,916
287,mực chiên giòn,1,trẻ em,súp|mì|tôm,,74,584,710,,
287,cừu việt nam nướng khoai lang chiên,1,trẻ em,súp|mì|tôm,,466,,,,
288,lươn sốt cay,0,người lớn,lẩu|gà|mì,bệnh tim mạch,122,,,,
288,sấu ngăm đường giằm đá,0,người lớn,lẩu|gà|mì,bệnh tim mạch,229,817,,,
289,tôm chiên xả,1,trẻ em,bún|củ|xôi,,64,,,,
289,bánh su jambon,1,trẻ em,bún|củ|xôi,,874,,,,
290,canh khổ qua tôm nõn,1,người già,củ|bánh mì|vịt,bệnh huyết áp cao,524,881,,,
290,cà phê sữa đá,1,người già,củ|bánh mì|vịt,bệnh huyết áp cao,615,657,909,,
291,sôcô-la nóng,1,trẻ em,cháo|gà|lẩu,,,,,,
291,bún đậu phụ mắm tôm,1,trẻ em,cháo|gà|lẩu,,,,,,
292,gỏi cuốn bỗng,0,trẻ em,mì|lẩu|bánh mì,,583,,,,
292,canh cải xooang nấu bò,0,trẻ em,mì|lẩu|bánh mì,,869,,,,
293,canh cải bắp cuộn thịt,1,trẻ em,gà|tôm|gà,,515,,,,
293,há cảo,1,trẻ em,gà|tôm|gà,,292,405,951,,
294,canh khoai từ nấu tôm,1,trẻ em,gà|bún|phở,,548,,,,
294,nước trà gừng,1,trẻ em,gà|bún|phở,,282,,,,
295,cải thìa xào tôm,1,trẻ em,rau|rau|vịt,,172,298,352,,
295,canh bắp cải cuộn thịt,1,trẻ em,rau|rau|vịt,,788,,,,
296,canh cải cúc nấu bò,1,người lớn,vịt|lợn|cá,bệnh tim mạch,215,,,,
296,tôm kho tiêu,1,người lớn,vịt|lợn|cá,bệnh tim mạch,569,,,,
297,canh rau ngót nấu thịt băm,1,trẻ em,rau|súp|lợn,,137,,,,
297,canh cải con tôm viên,1,trẻ em,rau|súp|lợn,,688,,,,
298,giá xào tim heo,0,trẻ em,xôi|quả|súp,,448,760,784,,
298,canh bí đao nấu tôm nõn,0,trẻ em,xôi|quả|súp,,544,,,,
299,mướp xào lòng gà,0,người lớn,bò|củ,,310,335,487,541,598
299,hủ tiếu nam vang,0,người lớn,bò|củ,,543,591,717,,
300,cá thác lác chiên xù,1,người lớn,lẩu|xôi,phụ nữ mang thai,877,,,,
300,canh nấm nấu mướp,1,người lớn,lẩu|xôi,phụ nữ mang thai,611,653,,,
301,đậu bắp luộc,0,trẻ em,bánh mì|vịt,,77,153,404,481,560
301,gà kho tàu,0,trẻ em,bánh mì|vịt,,436,,,,
302,canh khoai môn nấu tôm,0,trẻ em,lẩu|súp,,197,905,,,
302,tôm bọc củ sen chiên,0,trẻ em,lẩu|súp,,553,,,,
303,há cảo,1,người già,bò|phở,,292,405,951,,
303,tôm sốt chua ngọt,1,người già,bò|phở,,139,,,,
304,ếch chiên sả ớt,0,người lớn,rau|mì,,856,,,,
304,cá bống mú xốt hạt sen,0,người lớn,rau|mì,,454,,,,
305,canh khổ qua tôm khô,1,người già,quả|bò,,404,,,,
305,bánh chuối hấp,1,người già,quả|bò,,379,925,,,
306,bột chiên,0,trẻ em,mì|rau,,35,107,297,542,960
306,cá cơm chiên bột,0,trẻ em,mì|rau,,160,,,,
307,cà chua ép,0,trẻ em,súp|súp,,786,,,,
307,bông thiên lý xào thịt bò,0,trẻ em,súp|súp,,395,,,,
308,nước rong biển bông cúc,1,người lớn,củ|xôi,phụ nữ mang thai,566,,,,
308,tôm nấu tỏi,1,người lớn,củ|xôi,phụ nữ mang thai,628,,,,
309,dưa cải muối chưa,1,trẻ em,vịt|súp,,20,,,,
309,canh điêu hồng nấu nghệ,1,trẻ em,vịt|súp,,895,,,,
310,rau cải xanh luộc,1,người lớn,tôm|củ,phụ nữ mang thai,209,314,334,629,670
310,phi lê cá ngừ viên sanwich,1,người lớn,tôm|củ,phụ nữ mang thai,219,,,,
311,sandwich nướng phi lê cá hồi,1,trẻ em,lẩu|lợn,,597,,,,
311,chè thái,1,trẻ em,lẩu|lợn,,268,,,,
312,râu bạch tuộc sốt đậu tương,0,trẻ em,phở|xôi,,632,,,,
312,thịt bò xào rau củ,0,trẻ em,phở|xôi,,71,,,,
313,rau muống luộc,1,trẻ em,tôm|tôm,,1,7,17,20,22
313,măng xào lá lốt,1,trẻ em,tôm|tôm,,,,,,
314,rau dền nấu thịt bò,1,trẻ em,phở|bò,,239,347,827,,
314,trứng hấp vân,1,trẻ em,phở|bò,,80,113,,,
315,gà chiên bơ,0,người già,rau|vịt,,68,514,,,
315,há cảo,0,người già,rau|vịt,,292,405,951,,
316,bánh mì pa tê,1,người lớn,củ|tôm,phụ nữ mang thai,435,477,,,
316,bánh bèo chén,1,người lớn,củ|tôm,phụ nữ mang thai,472,,,,
317,canh cải chua nấu sườn,1,người lớn,bánh mì|lợn,phụ nữ mang thai,436,,,,
317,chào gà,1,người lớn,bánh mì|lợn,phụ nữ mang thai,746,,,,
318,rong chân vịt trộn gà,1,trẻ em,cá|lẩu,,833,,,,
318,bánh mì nướng phô mai,1,trẻ em,cá|lẩu,,420,,,,
319,rau đay nấu cua,0,trẻ em,tôm|mì,,238,520,826,835,
319,canh bí nấu nước dùng gà,0,trẻ em,tôm|mì,,964,970,,,
320,xà lách trộn bạch tuộc,0,người già,bún|quả,,,,,,
320,thịt xào ngồng tỏi,0,người già,bún|quả,,24,,,,
321,râu bạch tuộc sốt đậu tương,0,người già,lẩu|cá,,632,,,,
321,rau củ luộc nước  mắm kho tiêu,0,người già,lẩu|cá,,,,,,
322,măng tươi luộc,0,trẻ em,bánh mì|xôi,,131,,,,
322,xôi chiên gà rôti,0,trẻ em,bánh mì|xôi,,924,,,,
323,canh rau ngót nấu tôm,1,người lớn,bún|bún,phụ nữ mang thai,566,,,,
323,chanh cá nấu chua,1,người lớn,bún|bún,phụ nữ mang thai,29,,,,
324,gà rang,1,người lớn,bánh mì|lợn,phụ nữ mang thai,15,19,75,121,966
324,hoa thiên lý xào thịt bò,1,người lớn,bánh mì|lợn,phụ nữ mang thai,44,66,,,
325,bò nướng tiêu,0,người lớn,cháo|phở,,,,,,
325,bì nấu đông,0,người lớn,cháo|phở,,981,,,,
326,canh cá lóc nấu cần,1,người lớn,tôm|cháo,phụ nữ mang thai,268,,,,
326,canh đậu,1,người lớn,tôm|cháo,phụ nữ mang thai,82,90,202,244,398
327,sườn sụn xào,0,trẻ em,bún|xôi,,28,,,,
327,trứng chiên nấm,0,trẻ em,bún|xôi,,511,,,,
328,đậu quả xào,0,người lớn,bò|phở,,974,983,985,,
328,lẩu cua đồng,0,người lớn,bò|phở,,319,556,,,
329,canh cải mầm nấu tôm viên,1,người già,quả|gà,,838,,,,
329,bò kho gừng sả,1,người già,quả|gà,,981,,,,
330,bạch tuộc sa tế,0,người già,xôi|quả,,120,,,,
330,đậu phụ sống,0,người già,xôi|quả,,69,93,103,109,
331,bún măng vịt,0,trẻ em,gà|củ,,537,,,,
331,đậu cô-ve xào tôm,0,trẻ em,gà|củ,,391,,,,
332,giá xào lòng mề gà,1,người lớn,súp|bánh mì,phụ nữ mang thai,118,,,,
332,dưa góp,1,người lớn,súp|bánh mì,phụ nữ mang thai,110,124,,,
333,cá thác lác viên chiên xù,0,trẻ em,vịt|quả,,520,,,,
333,thịt heo kho đậu phụ,0,trẻ em,vịt|quả,,547,,,,
334,rau càng cua trộn thịt bò,0,người lớn,bò|bò,,710,730,872,,
334,lẩu vịt quay thập cẩm,0,người lớn,bò|bò,,908,,,,
335,canh cải mầm nấu tôm viên,0,người già,rau|xôi,,838,,,,
335,lạc rang,0,người già,rau|xôi,,15,20,45,94,114
336,sinh tố sa-bô-chê,1,người lớn,súp|cá,phụ nữ mang thai,241,272,308,829,
336,cháo trắng cá cơm kho,1,người lớn,súp|cá,phụ nữ mang thai,906,,,,
337,chè đậu đỏ bánh lọt,1,trẻ em,rau|vịt,,701,,,,
337,sườn nướng xốt xí muội,1,trẻ em,rau|vịt,,610,652,,,
338,tôm chiên sả ớt,1,trẻ em,củ|súp,,65,,,,
338,cà tím nhồi thịt rim nước tương,1,trẻ em,củ|súp,,700,,,,
339,sữa cacao,1,người lớn,gà|vịt,phụ nữ mang thai,195,,,,
339,bò trộn rau càng cua,1,người lớn,gà|vịt,phụ nữ mang thai,773,,,,
340,gà xào sa tế,0,trẻ em,bún|gà,,200,620,662,832,
340,canh khổ qua nấu thác lác,0,trẻ em,bún|gà,,,,,,
341,canh rau dền tôm khô,0,người lớn,quả|cháo,,503,,,,
341,thịt bò kho,0,người lớn,quả|cháo,,559,,,,
342,canh bí xanh nấu tôm,1,người già,cháo|lẩu,,691,833,860,,
342,lươn cuốn lá cách chiên,1,người già,cháo|lẩu,,637,,,,
343,canh ngót nấu bò,1,trẻ em,củ|súp,,175,574,,,
343,bông cải xanh xốt tóc tiên,1,trẻ em,củ|súp,,418,,,,
344,salad rau,1,người già,vịt|bún,,13,247,388,428,934
344,canh nghêu đậu phụ,1,người già,vịt|bún,,752,,,,
345,bắp cải tím trộn nghêu hấp,1,người lớn,bún|cá,phụ nữ mang thai,580,,,,
345,chè củ năng hạt lựu,1,người lớn,bún|cá,phụ nữ mang thai,406,952,,,
346,canh cải xoong tôm khô,0,người lớn,bò|bánh mì,,475,,,,
346,su su luộc,0,người lớn,bò|bánh mì,,23,72,147,899,965
347,bún bò,0,người già,lẩu|lợn,,262,273,315,450,489
347,canh chua nấu tôm,0,người già,lẩu|lợn,,8,,,,
348,rau dền nấu tôm,1,người lớn,súp|vịt,,580,,,,
348,sâm bổ lượng,1,người lớn,súp|vịt,,341,572,614,656,740
349,cà chua ép,0,trẻ em,vịt|vịt,,786,,,,
349,trứng dầm nước mắm,0,trẻ em,vịt|vịt,,130,,,,
350,lẩu hải sản,0,người già,quả|quả,,619,661,,,
350,măng xào thịt,0,người già,quả|quả,,505,,,,
351,mướp xào nấm,0,người lớn,cá|cá,,445,763,910,,
351,chanh cá nấu chua,0,người lớn,cá|cá,,29,,,,
