trứng ốp la,canh rau ngót thịt băm
trứng ốp la,cải chip luộc
canh rau ngót thịt băm,cải chip luộc
nem rán,hoa thiên lý xào tỏi
nem rán,canh bí nấu tôm
hoa thiên lý xào tỏi,canh bí nấu tôm
trứng đúc thịt,canh dưa thịt bò
trứng đúc thịt,nộm hoa chuối
canh dưa thịt bò,nộm hoa chuối
trứng cút kho tàu,ngao xào me
trứng cút kho tàu,canh nấm thịt bò
ngao xào me,canh nấm thịt bò
tôm cuộn khoai tây chiên,su su luộc
tôm cuộn khoai tây chiên,canh rau ngót thịt băm
su su luộc,canh rau ngót thịt băm
đậu sốt tứ xuyên,mướp hương xào nấm
đậu sốt tứ xuyên,canh cải nấu ngao
mướp hương xào nấm,canh cải nấu ngao
mực chiên xù,canh bầu nấu tôm
mực chiên xù,đậu bắp luộc
canh bầu nấu tôm,đậu bắp luộc
cá diếc chiên giòn,giá xào
cá diếc chiên giòn,canh mướp mồng tơi
cá diếc chiên giòn,cà pháo
giá xào,canh mướp mồng tơi
giá xào,cà pháo
canh mướp mồng tơi,cà pháo
thịt lợn rang cháy cạnh,canh bí đỏ thịt nạc
thịt lợn rang cháy cạnh,ngồng cải luộc
canh bí đỏ thịt nạc,ngồng cải luộc
trứng đúc thịt,măng xào hành tỏi
trứng đúc thịt,canh bầu nấu ngao
măng xào hành tỏi,canh bầu nấu ngao
cá trứng chiên giòn,rau muống xào tỏi
cá trứng chiên giòn,cà pháo
rau muống xào tỏi,cà pháo
tôm rang chua ngọt,rau lang luộc chấm tương
tôm rang chua ngọt,canh rau dền
rau lang luộc chấm tương,canh rau dền
cá ba sa chiên xù,canh cải thảo nấu thịt
cá ba sa chiên xù,bắp xào
canh cải thảo nấu thịt,bắp xào
